Campaign_ID,Channel,Date,Impressions,Clicks,CTR (%),Conversions,Conversion Rate (%),Cost ($),CAC ($),Revenue ($),ROI (%)
C13276,Email,2024-02-14,25959,16284,62.729689125158906,15908,97.69098501596659,358.97,0.02,249346.84,69361.75
C01124,Facebook,2024-02-15,32323,5078,15.710175416885807,511,10.063016935801498,1007.94,1.97,12224.65,1112.84
C54222,Facebook,2024-03-06,40074,30492,76.08923491540651,9950,32.63150990423718,380.19,0.04,476652.41,125272.16
C76044,Email,2024-03-05,49501,49261,99.51516130987252,24125,48.97383325551654,1575.3,0.07,476311.59,30136.25
C23803,Google Ads,2024-03-19,45787,38147,83.31404110336995,3665,9.607570713293313,502.71,0.14,127780.34,25318.3
C95195,Facebook,2024-02-19,17369,13455,77.46559963152744,6091,45.269416573764396,1006.79,0.17,219014.94,21653.79
C22676,Google Ads,2024-01-21,6760,670,9.911242603550296,158,23.582089552238806,1533.01,9.7,5454.11,255.78
C99530,Google Ads,2024-03-24,33319,22578,67.76313814940424,16425,72.7478076003189,1309.07,0.08,182230.62,13820.62
C37528,Facebook,2024-03-27,37437,4337,11.584795790260973,3582,82.59165321650912,1546.04,0.43,62121.08,3918.08
C23250,Facebook,2024-01-24,28022,27034,96.4741988437656,9260,34.25316268402752,452.79,0.05,400388.34,88326.94
C56103,Google Ads,2024-01-15,20081,9104,45.3363876300981,6653,73.07776801405976,1086.08,0.16,111882.0,10201.45
C16508,Google Ads,2024-01-13,29275,1213,4.143467122117848,777,64.0560593569662,278.32,0.36,23498.61,8343.02
C99367,Facebook,2024-01-17,19109,14359,75.14260296195509,7,0.048749912946584026,1569.97,224.28,315.0,-79.94
C01722,Google Ads,2024-01-12,48730,13777,28.272111635542785,13015,94.46904260724396,670.98,0.05,370495.57,55117.08
C87019,Google Ads,2024-02-08,33883,19517,57.60115692235044,982,5.031510990418609,1866.88,1.9,21275.72,1039.64
C58809,Email,2024-01-12,29344,11922,40.6284078516903,5775,48.4398590840463,1481.26,0.26,166796.19,11160.43
C93002,Email,2024-03-12,34737,16705,48.08993292454731,12636,75.6420233463035,1804.72,0.14,357150.65,19689.81
C66261,Facebook,2024-03-28,8940,634,7.091722595078299,383,60.41009463722398,1264.93,3.3,8322.49,557.94
C23955,Google Ads,2024-01-31,22834,9970,43.66295874573005,3781,37.92377131394182,1680.09,0.44,68995.62,4006.66
C29613,Email,2024-01-27,12271,9834,80.14016787547877,8100,82.3672971323978,1644.59,0.2,313366.23,18954.37
C61001,Facebook,2024-03-19,8552,1771,20.708606173994387,722,40.767927724449464,579.34,0.8,21589.61,3626.59
C80119,Google Ads,2024-03-27,20375,10862,53.310429447852755,9761,89.86374516663598,509.19,0.05,287666.16,56394.86
C63569,Email,2024-01-09,7119,4196,58.94086248068548,1888,44.9952335557674,1718.03,0.91,93382.67,5335.45
C74092,Facebook,2024-03-05,5078,3023,59.53131153997637,1232,40.75421766457162,441.08,0.36,43302.01,9717.27
C32272,Email,2024-01-07,7013,5403,77.04263510623129,909,16.82398667406996,1615.91,1.78,11159.38,590.59
C13079,Facebook,2024-01-15,44868,33365,74.36257466345725,25071,75.14161546530795,1817.89,0.07,868978.71,47701.5
C77104,Email,2024-02-21,31453,13291,42.256700473722695,1092,8.216086073282671,979.94,0.9,11427.76,1066.17
C67533,Email,2024-01-21,38430,2940,7.650273224043716,2893,98.40136054421768,587.63,0.2,123259.61,20875.72
C44020,Google Ads,2024-03-29,34933,2377,6.8044542409755815,2219,93.35296592343289,1954.77,0.88,59209.41,2928.97
C30133,Facebook,2024-01-30,16601,12237,73.71242696223119,6898,56.37002533300646,1160.17,0.17,318867.64,27384.56
C67196,Google Ads,2024-01-22,23950,14955,62.44258872651357,2810,18.789702440655297,740.25,0.26,133936.91,17993.47
C10349,Facebook,2024-02-19,48756,6185,12.685618180326525,4577,74.0016168148747,957.95,0.21,61408.85,6310.44
C00632,Facebook,2024-01-13,26646,24927,93.54875028146814,17887,71.75753199342078,1828.63,0.1,560647.57,30559.43
C53449,Email,2024-03-03,44238,14269,32.25507482255075,13459,94.32335832924522,974.07,0.07,637106.55,65306.65
C31940,Facebook,2024-03-29,33081,2549,7.705329343127475,787,30.874852883483715,268.83,0.34,36138.83,13343.0
C81343,Email,2024-01-15,11165,1485,13.30049261083744,775,52.18855218855219,1437.35,1.85,28339.78,1871.67
C05131,Email,2024-01-01,28513,27233,95.51081962613544,21813,80.0976756141446,1325.1,0.06,683680.45,51494.63
C84711,Facebook,2024-03-07,13033,7023,53.88628865188368,1495,21.287199202619963,1031.37,0.69,64580.76,6161.65
C52712,Email,2024-02-14,29700,20261,68.21885521885523,15290,75.46517940871625,1132.58,0.07,259988.54,22855.42
C57561,Email,2024-03-29,43791,38314,87.49286383046744,31850,83.128882392859,465.0,0.01,957842.19,205887.57
C25826,Email,2024-02-14,18433,14245,77.27987847881516,13625,95.64759564759565,1079.1,0.08,635998.77,58837.89
C39782,Google Ads,2024-02-21,49329,26013,52.733686067019406,18358,70.57240610463998,1195.68,0.07,586215.38,48927.78
C44604,Facebook,2024-01-23,36405,31269,85.89204779563246,1236,3.9527966996066395,535.12,0.43,49554.14,9160.38
C39101,Email,2024-03-22,21555,13867,64.33310136859197,7545,54.409749765630636,1302.95,0.17,168252.18,12813.17
C44678,Email,2024-02-15,47981,607,1.265084095787916,127,20.922570016474467,219.24,1.73,4551.44,1976.01
C93647,Facebook,2024-01-05,46101,4044,8.772043990368973,627,15.504451038575667,513.0,0.82,30434.68,5832.69
C79796,Google Ads,2024-01-23,44953,19161,42.6245189420061,2849,14.868743802515528,1747.43,0.61,129994.42,7339.18
C43197,Email,2024-01-10,19838,16345,82.3923782639379,5873,35.93147751605996,684.62,0.12,83781.7,12137.69
C36936,Google Ads,2024-03-29,31663,22523,71.13349966838265,19275,85.5791857212627,576.75,0.03,197916.33,34215.79
C60073,Email,2024-02-20,45782,39727,86.77427810056354,35519,89.40770760440003,1706.63,0.05,665176.41,38876.02
C03682,Email,2024-03-02,19369,18941,97.7902834426145,4335,22.88685919434032,1957.78,0.45,156864.89,7912.39
C97756,Google Ads,2024-01-12,33778,26585,78.70507430872166,18492,69.55802144066203,281.85,0.02,855629.2,303476.09
C19810,Facebook,2024-03-08,20169,9277,45.996331003024444,4422,47.666271423951706,656.86,0.15,82029.52,12388.13
C35240,Google Ads,2024-02-05,31750,22501,70.86929133858267,20528,91.23150082218568,1192.13,0.06,403620.02,33757.05
C63257,Email,2024-03-23,27040,14836,54.866863905325445,11182,75.37071987058506,993.09,0.09,206462.07,20689.86
C29169,Facebook,2024-01-06,28710,15011,52.28491814698712,6434,42.86190127240024,1597.84,0.25,320468.6,19956.36
C01359,Facebook,2024-02-25,12802,5829,45.5319481331042,4771,81.8493738205524,1873.03,0.39,213194.12,11282.31
C09625,Facebook,2024-03-21,43029,4526,10.518487531664691,3812,84.22448077772869,743.63,0.2,52024.86,6896.07
C83218,Google Ads,2024-01-09,44773,36397,81.29229669666987,31919,87.69678819682942,483.65,0.02,610785.25,126186.62
C31805,Email,2024-01-09,32012,28852,90.12870173684868,4772,16.539581311520866,1767.08,0.37,85313.66,4727.95
C29222,Email,2024-02-08,6972,4544,65.17498565691336,246,5.413732394366197,1202.22,4.89,2841.51,136.36
C20459,Facebook,2024-01-12,35937,34618,96.32968806522526,23021,66.50008666011902,1099.18,0.05,872774.65,79302.34
C94407,Email,2024-03-22,19272,3142,16.303445413034453,1389,44.20751113940165,1186.46,0.85,62181.4,5140.92
C41681,Email,2024-02-28,43022,13467,31.30258937287899,12045,89.44085542437068,1246.08,0.1,243352.21,19429.42
C92856,Facebook,2024-01-28,24293,16487,67.8672868727617,10122,61.393825438224056,332.83,0.03,442122.93,132737.46
C18093,Google Ads,2024-03-29,11314,8158,72.10535619586354,2663,32.64280460897279,604.26,0.23,73357.4,12040.04
C76790,Email,2024-03-16,32366,24715,76.3609961070259,3404,13.773012340683795,365.44,0.11,97824.99,26669.1
C00184,Facebook,2024-01-21,10644,7965,74.83089064261556,613,7.696170747018205,1608.79,2.62,24632.65,1431.13
C97619,Email,2024-02-03,35777,34560,96.59837325656147,2081,6.021412037037037,1995.03,0.96,74870.76,3652.86
C43309,Email,2024-01-17,31054,9447,30.421201777548784,5268,55.76373451889489,1064.56,0.2,204428.33,19103.08
C96796,Google Ads,2024-01-16,5781,1828,31.620826846566334,597,32.65864332603939,1337.27,2.24,12920.53,866.19
C90459,Email,2024-01-10,14453,1951,13.498927558292396,357,18.298308559712968,1756.19,4.92,15919.52,806.48
C41346,Google Ads,2024-03-30,16007,9435,58.942962453926405,4449,47.15421303656598,1663.84,0.37,131007.88,7773.83
C19691,Facebook,2024-01-31,38494,22002,57.15695952615992,16812,76.41123534224161,1661.64,0.1,428662.47,25697.55
C65539,Facebook,2024-02-07,20683,14261,68.95034569453175,5990,42.00266460977491,1401.79,0.23,281072.37,19950.96
C36973,Google Ads,2024-01-31,12515,556,4.442668797443068,535,96.22302158273382,1856.84,3.47,13939.43,650.71
C88260,Email,2024-02-10,49645,27212,54.813173532077755,10035,36.87711303836543,696.3,0.07,171813.86,24575.26
C48119,Email,2024-01-30,18388,2484,13.508810093539264,2153,86.67471819645732,957.85,0.44,43886.01,4481.72
C45604,Email,2024-01-07,23896,1125,4.707900903916974,190,16.88888888888889,1359.77,7.16,4936.27,263.02
C63754,Facebook,2024-03-06,49684,34570,69.57974398196602,16914,48.92681515765114,297.45,0.02,186011.76,62435.47
C68031,Google Ads,2024-02-05,6026,542,8.99435778294059,68,12.546125461254611,1611.35,23.7,1772.45,10.0
C69720,Email,2024-01-03,14305,10522,73.55470115344285,1150,10.92948108724577,1890.38,1.64,11746.76,521.4
C86164,Google Ads,2024-03-02,21092,12623,59.847335482647445,7345,58.187435633367656,657.29,0.09,267673.39,40623.79
C30387,Email,2024-01-07,40513,33227,82.01564929775628,9478,28.524994733198906,1416.95,0.15,370251.22,26030.15
C23575,Google Ads,2024-03-14,32645,6588,20.18073211824169,2886,43.806921675774134,1411.46,0.49,84466.2,5884.31
C74141,Google Ads,2024-03-20,48508,41869,86.31359775707101,11480,27.41885404475865,1134.32,0.1,536392.0,47187.54
C88868,Google Ads,2024-01-08,46938,29232,62.27789850441007,3030,10.36535303776683,1423.21,0.47,131026.13,9106.38
C68752,Email,2024-03-15,45385,15221,33.537512393962764,13757,90.38170948032324,1417.23,0.1,301836.72,21197.65
C00289,Google Ads,2024-03-12,37593,27428,72.96039156225893,450,1.6406591803995916,1194.36,2.65,18235.92,1426.84
C84993,Google Ads,2024-03-17,44198,8328,18.842481560251596,1465,17.591258405379442,1035.75,0.71,63103.37,5992.53
C80181,Facebook,2024-03-24,33785,1969,5.828030190913127,1652,83.90045708481463,633.73,0.38,35820.53,5552.33
C81509,Google Ads,2024-02-25,23881,11830,49.53728905824714,1199,10.135249366018597,1900.34,1.58,28546.02,1402.15
C31205,Facebook,2024-03-14,13548,10486,77.39887806318275,10432,99.48502765592218,1375.65,0.13,157028.1,11314.83
C98365,Email,2024-02-20,7540,1000,13.262599469496022,371,37.1,1943.42,5.24,15779.62,711.95
C89181,Facebook,2024-03-25,29403,5716,19.440193177566915,1309,22.90062981105668,1675.13,1.28,28626.95,1608.94
C30059,Email,2024-02-28,10684,2786,26.07637588918008,1911,68.5929648241206,1750.97,0.92,47204.73,2595.92
C03856,Google Ads,2024-03-08,8069,831,10.298673937290866,143,17.208182912154033,1911.5,13.37,4497.67,135.3
C60261,Facebook,2024-03-21,27830,7540,27.09306503772907,4184,55.49071618037136,1720.58,0.41,68287.52,3868.87
C53746,Google Ads,2024-03-21,39479,6377,16.15289141062337,3754,58.86780617845382,1498.06,0.4,73621.15,4814.43
C42972,Email,2024-01-22,47284,20512,43.380424667963794,17447,85.05752730109204,563.86,0.03,644153.78,114140.02
C09868,Facebook,2024-02-02,16717,3148,18.831129987437937,1138,36.14993646759848,313.33,0.28,13954.59,4353.64
C24454,Google Ads,2024-02-08,43479,26809,61.65965178591964,17634,65.77641836696631,1554.92,0.09,518578.4,33250.81
C49310,Facebook,2024-02-03,6301,5863,93.0487224250119,898,15.316390926147024,876.33,0.98,18764.99,2041.32
C18831,Email,2024-02-28,40890,5833,14.26510149180729,509,8.726212926452941,994.95,1.95,8171.56,721.3
C09426,Facebook,2024-02-16,23554,17370,73.74543601935977,1923,11.070811744386875,235.08,0.12,88014.3,37340.15
C54194,Google Ads,2024-02-29,27274,11590,42.49468358143287,61,0.5263157894736842,911.71,14.95,2580.67,183.06
C56335,Google Ads,2024-03-19,7224,4354,60.27131782945736,1040,23.88608176389527,609.93,0.59,38221.38,6166.52
C61179,Email,2024-03-02,10042,9005,89.67337183827922,8683,96.42420877290394,1166.14,0.13,121299.36,10301.78
C95114,Facebook,2024-03-21,39541,29369,74.27480336865531,18131,61.735162926895704,1452.19,0.08,639601.92,43943.96
C38796,Facebook,2024-03-28,23303,4628,19.86010384928979,3886,83.96715643906654,1012.48,0.26,41927.91,4041.11
C28770,Facebook,2024-03-30,15522,7248,46.69501352918438,914,12.61037527593819,415.77,0.45,25884.28,6125.62
C84974,Email,2024-02-03,33274,750,2.2540121416120695,189,25.2,605.56,3.2,6342.09,947.31
C40779,Facebook,2024-01-26,27484,14166,51.54271576189783,184,1.298884653395454,1804.03,9.8,6319.68,250.31
C21971,Google Ads,2024-01-18,7470,4823,64.56492637215528,2497,51.772755546340456,1090.28,0.44,27683.03,2439.08
C98425,Email,2024-03-02,24570,20812,84.70492470492471,16557,79.55506438593119,515.9,0.03,774263.87,149980.22
C51638,Facebook,2024-01-03,45621,40175,88.06251506981434,16568,41.239576851275665,570.84,0.03,669206.48,117131.88
C69540,Facebook,2024-03-17,10921,7646,70.01190367182492,2364,30.91812712529427,1940.39,0.82,108724.19,5503.21
C40962,Email,2024-01-26,28848,8265,28.650166389351085,6032,72.98245614035088,1649.08,0.27,278846.43,16809.21
C98850,Facebook,2024-01-22,12348,8568,69.38775510204081,3727,43.499066293183944,1421.04,0.38,41070.49,2790.17
C20552,Facebook,2024-02-11,26439,15078,57.02938840349484,13354,88.56612282796127,1767.75,0.13,639338.9,36066.82
C68003,Google Ads,2024-01-16,41252,4570,11.078250751478716,468,10.24070021881838,635.05,1.36,13093.72,1961.84
C24273,Google Ads,2024-01-22,32232,17666,54.808885579548274,8820,49.92641231744594,1913.42,0.22,260034.68,13490.05
C38597,Email,2024-03-17,43710,18006,41.19423472889499,10592,58.82483616572254,419.43,0.04,404107.59,96246.85
C03807,Email,2024-03-24,43464,9930,22.846493649917175,4189,42.1852970795569,903.75,0.22,187638.31,20662.19
C67928,Facebook,2024-03-21,37827,7152,18.907129827900707,6808,95.19015659955258,1524.93,0.22,136185.81,8830.63
C97767,Google Ads,2024-01-27,35209,8592,24.40285154363941,2665,31.017225325884546,247.05,0.09,47513.07,19132.17
C65431,Facebook,2024-02-01,5503,4594,83.48173723423588,1212,26.382237701349588,1477.73,1.22,39517.65,2574.21
C35390,Facebook,2024-02-13,10254,2341,22.830115077043107,1235,52.75523280649295,946.58,0.77,51298.43,5319.34
C44435,Facebook,2024-02-17,14373,6788,47.2274403395255,908,13.376546847377726,350.54,0.39,40760.98,11528.05
C88383,Google Ads,2024-02-19,35238,23063,65.44923094386742,4788,20.76052551706196,639.51,0.13,133722.36,20810.13
C10209,Facebook,2024-03-10,17613,7243,41.12303412252314,6645,91.74375258870634,1311.16,0.2,266231.49,20205.03
C19230,Email,2024-02-03,46114,2866,6.215032311228694,1691,59.002093510118634,1472.93,0.87,24213.16,1543.88
C53472,Facebook,2024-02-27,22464,16353,72.79647435897436,15095,92.30722191646792,1821.25,0.12,605917.54,33169.32
C60690,Email,2024-02-08,26734,21998,82.28473105408843,8877,40.353668515319576,1076.02,0.12,233179.19,21570.53
C42494,Google Ads,2024-02-04,31029,22406,72.20986818782428,14369,64.13014371150585,320.38,0.02,351389.04,109578.83
C01971,Facebook,2024-03-18,32508,16541,50.88285960378983,11278,68.18209298107732,1692.68,0.15,121127.94,7055.99
C34124,Google Ads,2024-03-08,39328,18056,45.911310008136695,3610,19.993354009747453,918.88,0.25,80831.34,8696.72
C11278,Facebook,2024-02-18,17683,4439,25.10320646949047,2761,62.19869339941428,1368.52,0.5,89741.59,6457.57
C22183,Google Ads,2024-03-01,45638,6607,14.476970945264911,755,11.427274103223853,1255.14,1.66,36750.37,2827.99
C03535,Facebook,2024-01-20,9954,6452,64.81816355234076,3606,55.88964662120273,1983.93,0.55,97241.71,4801.47
C41098,Google Ads,2024-01-10,41238,8889,21.555361559726467,6665,74.98031274609068,1154.7,0.17,69652.69,5932.1
C12454,Google Ads,2024-01-17,32626,12915,39.58499356341568,5246,40.619434765776234,1862.22,0.35,252937.43,13482.58
C56800,Google Ads,2024-03-25,8748,3445,39.380429812528575,574,16.661828737300436,421.28,0.73,8653.5,1954.1
C17993,Google Ads,2024-02-28,18298,1468,8.022734725106568,145,9.877384196185286,1057.72,7.29,2888.56,173.09
C25109,Facebook,2024-01-18,44195,32218,72.89964928159294,30306,94.06542926314484,1117.05,0.04,1421904.64,127191.05
C85927,Email,2024-03-05,20792,15003,72.15756060023087,2605,17.363194027861095,1275.11,0.49,94907.18,7343.06
C02781,Google Ads,2024-03-27,48736,48675,99.87483585029547,25896,53.20184899845917,1991.64,0.08,902915.98,45235.3
C64220,Email,2024-01-14,46813,20178,43.10341144553863,8774,43.483001288532066,1842.67,0.21,423353.86,22875.02
C74575,Facebook,2024-01-23,43891,4642,10.576200132145543,2205,47.5010771219302,225.17,0.1,67775.99,29999.92
C32361,Google Ads,2024-03-10,15759,14431,91.57306935719272,11015,76.32873674728016,1741.91,0.16,364739.95,20839.08
C80303,Facebook,2024-03-28,8193,2113,25.790308800195287,1509,71.4150496923805,1337.32,0.89,32334.25,2317.84
C06982,Facebook,2024-02-14,47428,3822,8.058530825672598,3085,80.71690214547358,312.73,0.1,83895.04,26726.67
C89778,Email,2024-02-20,40785,26253,64.36925340198603,8599,32.75435188359425,279.63,0.03,392034.75,140097.67
C98069,Email,2024-03-25,34500,31714,91.92463768115941,22822,71.96190956675285,1365.86,0.06,1061361.48,77606.46
C76682,Facebook,2024-01-01,41938,40369,96.25876293576232,27375,67.8119349005425,993.16,0.04,429260.95,43121.73
C33876,Email,2024-03-03,34017,31007,91.15148308198842,8668,27.954977908214275,891.16,0.1,270284.99,30229.57
C46829,Email,2024-03-23,48274,19326,40.033972738948506,11417,59.0758563593087,1462.73,0.13,342573.78,23320.17
C96422,Google Ads,2024-02-22,20709,2402,11.598821768313295,2249,93.63030807660283,1249.6,0.56,62114.97,4870.79
C16759,Facebook,2024-01-08,6034,616,10.208816705336426,234,37.98701298701299,1958.06,8.37,4035.49,106.1
C22752,Email,2024-02-21,35562,30798,86.60367808334739,16635,54.0132476134814,1702.86,0.1,624787.43,36590.48
C97925,Email,2024-03-29,46884,41513,88.54406620595512,712,1.7151253824103294,1799.73,2.53,13416.91,645.5
C53182,Facebook,2024-02-21,10356,4293,41.45422943221321,1968,45.84206848357792,223.42,0.11,45528.42,20277.95
C80591,Email,2024-01-24,46442,37280,80.27216743464966,36023,96.62821888412017,1357.7,0.04,1082938.29,79662.71
C37743,Facebook,2024-01-23,37339,12063,32.30670344679825,2585,21.429163557987234,510.08,0.2,63735.06,12395.11
C45553,Google Ads,2024-03-30,39485,1666,4.2193237938457635,1274,76.47058823529412,270.96,0.21,50476.26,18528.68
C57555,Google Ads,2024-01-26,19798,18310,92.4840893019497,3673,20.0600764609503,987.2,0.27,58820.2,5858.29
C96582,Facebook,2024-03-04,17529,16883,96.31467853271721,16143,95.6168927323343,1912.86,0.12,718428.77,37457.83
C28206,Google Ads,2024-01-02,28068,21568,76.84195525153199,20201,93.6619065281899,708.28,0.04,936356.51,132101.46
C18597,Facebook,2024-03-19,15690,2886,18.393881453154876,1147,39.743589743589745,329.13,0.29,57286.34,17305.38
C61994,Email,2024-03-11,13361,11074,82.88301773819326,10191,92.02636806935163,219.51,0.02,218795.39,99574.45
C06562,Google Ads,2024-02-11,48505,7482,15.425213895474693,6093,81.43544506816359,593.53,0.1,241608.28,40607.0
C52854,Google Ads,2024-02-14,26278,23082,87.83773498744196,11460,49.64907720301534,1898.27,0.17,336060.73,17603.53
C37050,Facebook,2024-01-20,19329,9678,50.06984324072638,8169,84.40793552386857,1143.68,0.14,364444.91,31765.99
C16296,Facebook,2024-01-11,22590,13209,58.47277556440903,11306,85.59315618139148,1744.9,0.15,312978.56,17836.76
C81012,Email,2024-03-20,17163,16076,93.66660840179456,1979,12.310276188106496,1316.39,0.67,40767.77,2996.94
C31113,Facebook,2024-01-22,43198,33679,77.96425760451872,20656,61.331987291784195,1419.14,0.07,388983.26,27309.79
